"","GENE_SYMBOL","p_value","odds_ratio","p_value_adj"
"1842","CLCN1",1,0,1
"1843","CLCN4",0.433333333333333,Inf,1
"1844","CLCN6",1,1.31381951940108,1
"1845","CLCN7",0.133833287052699,0.200279081184364,1
"1846","CLCNKA",0.255056179775281,0,1
"1847","CLCNKB",1,1.31381951940108,1
"1848","CLDN1",1,1.31381951940108,1
"1849","CLDN10",0.433333333333333,Inf,1
"1850","CLDN14",0.433333333333333,Inf,1
"1851","CLDN17",0.433333333333333,Inf,1
"1852","CLDN23",1,0,1
"1853","CLDN3",1,0,1
"1854","CLDN34",1,0,1
"1855","CLDN5",1,0,1
"1856","CLDN8",1,0,1
"1857","CLEC10A",1,0.647765169260659,1
"1858","CLEC14A",1,0,1
"1859","CLEC16A",1,0,1
"1860","CLEC18B",0.275437545339001,2.42286043458198,1
"1861","CLEC18C",0.500564971751412,0,1
"1862","CLEC1A",1,0,1
"1863","CLEC2D",1,0,1
"1864","CLEC3B",1,1.31381951940108,1
"1865","CLEC4M",0.18361581920904,Inf,1
"1866","CLEC7A",0.433333333333333,Inf,1
"1867","CLECL1",1,1.10915168634136,1
"1868","CLGN",0.433333333333333,Inf,1
"1869","CLHC1",1,1.31381951940108,1
"1870","CLIC4",0.433333333333333,Inf,1
"1871","CLIC6",0.289655409414007,0.343488580467598,1
"1872","CLINT1",1,0,1
"1873","CLIP2",0.433333333333333,Inf,1
"1874","CLIP4",0.38914945626355,0.318510228240838,1
"1875","CLK1",1,0,1
"1876","CLK2P1",1,1.31381951940108,1
"1877","CLK3",0.500564971751412,0,1
"1878","CLLU1",1,0,1
"1879","CLN3",0.354862251413976,0.281724671612801,1
"1880","CLN5",0.433333333333333,Inf,1
"1881","CLN8",1,0,1
"1882","CLNK",1,0,1
"1883","CLOCK",1,1.34103617680165,1
"1884","CLPS",1,0,1
"1885","CLPTM1",1,0,1
"1886","CLPX",1,0,1
"1887","CLRN2",1,0,1
"1888","CLSTN2",1,1.31381951940108,1
"1889","CLSTN3",0.587815640786111,1.38197296298394,1
"1890","CLTB",1,0,1
"1891","CLTC",1,0,1
"1892","CLTCL1",0.57673646578141,2.67317690398778,1
"1893","CLUH",1,0,1
"1894","CLUL1",1,0.647765169260659,1
"1895","CLXN",1,0,1
"1896","CLYBL",0.500564971751412,0,1
"1897","CMAHP",0.433333333333333,Inf,1
"1898","CMAS",1,0,1
"1899","CMBL",0.433333333333333,Inf,1
"1900","CMIP",1,1.31381951940108,1
"1901","CMKLR1",0.433333333333333,Inf,1
"1902","CMKLR2",0.433333333333333,Inf,1
"1903","CMPK1",1,0,1
"1904","CMPK2",1,0,1
"1905","CMSS1",0.433333333333333,Inf,1
"1906","CMTM2",1,0,1
"1907","CMTR2",0.500564971751412,0,1
"1908","CMYA5",0.652735649793662,1.99868115647313,1
"1909","CNBD2",1,0,1
"1910","CNBP",1,0,1
"1911","CNDP1",1,1.31381951940108,1
"1912","CNDP2",1,1.31381951940108,1
"1913","CNGA2",1,0,1
"1914","CNGA4",0.63228410008071,0.427597555272113,1
"1915","CNGB1",0.6967859895718,0.642295549122433,1
"1916","CNGB3",1,0,1
"1917","CNIH1",1,0,1
"1918","CNKSR1",0.18361581920904,Inf,1
"1919","CNKSR2",0.612917350848385,0.400368658402467,1
"1920","CNKSR3",0.433333333333333,Inf,1
"1921","CNN1",0.18361581920904,Inf,1
"1922","CNN2",0.849236548152783,1.10691427783954,1
"1923","CNN3",1,0,1
"1924","CNNM1",1,0.647765169260659,1
"1925","CNNM2",1,0.647765169260659,1
"1926","CNOT1",1,0,1
"1927","CNOT11",1,0.647765169260659,1
"1928","CNOT4",1,0,1
"1929","CNPY3",1,0,1
"1930","CNPY4",1,0,1
"1931","CNR1",1,1.31381951940108,1
"1932","CNR2",1,0,1
"1933","CNRIP1",0.433333333333333,Inf,1
"1934","CNST",1,1.31381951940108,1
"1935","CNTD1",1,0,1
"1936","CNTLN",0.255056179775281,0,1
"1937","CNTN1",0.433333333333333,Inf,1
"1938","CNTN2",1,1.31381951940108,1
"1939","CNTN3",0.433333333333333,Inf,1
"1940","CNTN4",1,0,1
"1941","CNTN5",1,0.644595148149946,1
"1942","CNTN6",0.500564971751412,0,1
"1943","CNTNAP1",0.255056179775281,0,1
"1944","CNTNAP2",0.433333333333333,Inf,1
"1945","CNTNAP3",0.336981823919566,0.577019727308784,1
"1946","CNTNAP3B",0.18361581920904,Inf,1
"1947","CNTNAP4",1,1.31381951940108,1
"1948","COA1",0.500564971751412,0,1
"1949","COA3",1,0,1
"1950","COA4",1,0,1
"1951","COA8",0.500564971751412,0,1
"1952","COASY",0.38914945626355,0.318510228240838,1
"1953","COBL",1,0.77549144214432,1
"1954","COBLL1",1,1.31381951940108,1
"1955","COCH",0.129990724760194,0,1
"1956","COG1",0.0329566854990584,Inf,1
"1957","COG4",0.132095776163573,0,1
"1958","COG5",1,1.31381951940108,1
"1959","COG8",1,0,1
"1960","COL11A1",0.0694073747765023,0,1
"1961","COL11A2",0.433333333333333,Inf,1
"1962","COL12A1",1,0,1
"1963","COL13A1",1,1.31381951940108,1
"1964","COL14A1",1,1.31381951940108,1
"1965","COL15A1",1,0.647765169260659,1
"1966","COL16A1",1,1.31689955794201,1
"1967","COL17A1",0.700494408216673,0.512315408940968,1
"1968","COL18A1",0.38375424136757,0.312737436410352,1
"1969","COL18A1-AS1",1,0,1
"1970","COL19A1",0.500564971751412,0,1
"1971","COL1A1",0.652735649793662,1.99868115647313,1
"1972","COL1A2",0.315039009954264,4.0561599044175,1
"1973","COL20A1",0.18361581920904,Inf,1
"1974","COL22A1",0.166683231912615,5.45097637194702,1
"1975","COL23A1",1,0,1
"1976","COL24A1",0.255056179775281,0,1
"1977","COL26A1",1,0,1
"1978","COL27A1",0.698239254303458,0.644681455850325,1
"1979","COL28A1",0.38914945626355,0.318510228240838,1
"1980","COL2A1",1,0.868549742946098,1
"1981","COL4A1",1,0.779016113660357,1
"1982","COL4A2",1,1.31689955794201,1
"1983","COL4A3",0.433333333333333,Inf,1
"1984","COL4A4",0.57673646578141,2.67317690398778,1
"1985","COL4A5",0.500564971751412,0,1
"1986","COL5A1",0.562418940899418,0.643769592424239,1
"1987","COL5A2",1,0.868549742946098,1
"1988","COL5A3",1,1.0938625426131,1
"1989","COL6A1",0.500564971751412,0,1
"1990","COL6A2",0.18361581920904,Inf,1
"1991","COL6A3",0.0694073747765023,0,1
"1992","COL6A4P1",1,0,1
"1993","COL6A5",1,0.980205724053487,1
"1994","COL6A6",0.57673646578141,2.67317690398778,1
"1995","COL7A1",0.0865113570634946,6.85089332596964,1
"1996","COL8A2",0.433333333333333,Inf,1
"1997","COL9A2",0.500564971751412,0,1
"1998","COL9A3",1,1.32007433111754,1
"1999","COLCA2",0.18361581920904,Inf,1
"2000","COLEC11",1,0.647765169260659,1
"2001","COLEC12",0.500564971751412,0,1
"2002","COLGALT2",0.433333333333333,Inf,1
"2003","COLQ",1,0,1
"2004","COMMD3",1,0,1
"2005","COMMD4",0.18361581920904,Inf,1
"2006","COMMD7",1,0,1
"2007","COMP",0.500564971751412,0,1
"2008","COMT",0.06833467850417,0,1
"2009","COPA",0.396905313644814,2.76805649094109,1
"2010","COPB1",0.433333333333333,Inf,1
"2011","COPE",0.433333333333333,Inf,1
"2012","COPG1",1,0,1
"2013","COPG2",0.433333333333333,Inf,1
"2014","COPRS",0.18361581920904,Inf,1
"2015","COPS6",1,1.31381951940108,1
"2016","COPS7A",0.433333333333333,Inf,1
"2017","COPS7B",0.433333333333333,Inf,1
"2018","COPS9",1,0,1
"2019","COQ10A",1,0,1
"2020","COQ10B",1,0,1
"2021","COQ2",1,0,1
"2022","COQ3",0.433333333333333,Inf,1
"2023","COQ6",1,0,1
"2024","COQ7",1,0,1
"2025","COQ8A",1,0,1
"2026","COQ8B",0.255056179775281,0,1
"2027","COQ9",0.376839234263332,0.305334529848471,1
"2028","CORIN",0.57673646578141,2.67317690398778,1
"2029","CORO1A",0.433333333333333,Inf,1
"2030","CORO1B",1,0,1
"2031","CORO1C",1,0,1
"2032","CORO2A",1,0,1
"2033","CORO6",1,1.31381951940108,1
"2034","CORO7",0.18361581920904,Inf,1
"2035","CORT",0.433333333333333,Inf,1
"2036","COX15",1,0,1
"2037","COX18",0.500564971751412,0,1
"2038","COX20P1",0.433333333333333,Inf,1
"2039","COX6A1P2",0.0694073747765023,0,1
"2040","COX6B2",1,0,1
"2041","COX7A1",0.500564971751412,0,1
"2042","CP",1,1.31381951940108,1
"2043","CPA1",0.255056179775281,0,1
"2044","CPA3",1,0,1
"2045","CPA5",1,0.647765169260659,1
"2046","CPAMD8",1,0.647765169260659,1
"2047","CPE",1,0,1
"2048","CPEB1",1,0,1
"2049","CPEB2",0.319682982612417,2.11809125671069,1
"2050","CPED1",0.500564971751412,0,1
"2051","CPLANE1",0.57673646578141,2.67317690398778,1
"2052","CPLX1",1,1.31381951940108,1
"2053","CPLX2",0.491954022988506,0,1
"2054","CPN1",1,0,1
"2055","CPN2",0.433333333333333,Inf,1
"2056","CPNE1",0.433333333333333,Inf,1
"2057","CPNE2",0.57673646578141,2.67317690398778,1
"2058","CPNE5",1,0,1
"2059","CPNE6",0.433333333333333,Inf,1
"2060","CPNE7",0.433333333333333,Inf,1
"2061","CPNE8",1,0,1
"2062","CPNE9",1,0,1
"2063","CPO",0.433333333333333,Inf,1
"2064","CPS1",0.18361581920904,Inf,1
"2065","CPSF1",0.652735649793662,1.99868115647313,1
"2066","CPSF2",1,0,1
"2067","CPSF3",0.433333333333333,Inf,1
"2068","CPT1B",1,0,1
"2069","CPT1C",0.500564971751412,0,1
"2070","CPT2",1,1.31381951940108,1
"2071","CPTP",0.433333333333333,Inf,1
"2072","CPXM1",1,1.31381951940108,1
"2073","CPXM2",0.504639145731973,0.527408115515967,1
"2074","CPZ",1,1.31381951940108,1
"2075","CR1",0.433333333333333,Inf,1
"2076","CR1L",1,0,1
"2077","CR2",1,0,1
"2078","CRABP1",0.500564971751412,0,1
"2079","CRACD",1,1.31381951940108,1
"2080","CRACR2A",1,0.647765169260659,1
"2081","CRACR2B",1,0,1
"2082","CRAMP1",1,1.31381951940108,1
"2083","CRAT",1,1.31381951940108,1
"2084","CRB1",1,0.647765169260659,1
"2085","CRB2",0.18361581920904,Inf,1
"2086","CRBN",1,1.31689955794201,1
"2087","CRCT1",0.433333333333333,Inf,1
"2088","CREB3L1",1,1.31381951940108,1
"2089","CREB3L2",1,1.31381951940108,1
"2090","CREB3L3",0.433333333333333,Inf,1
"2091","CREBBP",0.481771563713718,1.32128780993107,1
"2092","CREBL2",1,0,1
"2093","CREBZF",1,0,1
"2094","CRELD2",1,1.32013338503683,1
"2095","CRHR1",0.500564971751412,0,1
"2096","CRHR2",0.433333333333333,Inf,1
"2097","CRIM1",1,0,1
"2098","CRIP1",0.433333333333333,Inf,1
"2099","CRIP2",1,0,1
"2100","CRIP3",0.433333333333333,Inf,1
"2101","CRISP1",1,0,1
"2102","CRISP3",1,0,1
"2103","CRISPLD1",0.433333333333333,Inf,1
"2104","CRK",0.433333333333333,Inf,1
"2105","CRLF1",1,0,1
"2106","CRLF2",0.573758036236119,2.70412427824264,1
"2107","CRLF3",0.433333333333333,Inf,1
"2108","CRMP1",1,0,1
"2109","CRNKL1",0.57673646578141,2.67317690398778,1
"2110","CRNN",1,1.01801071994843,1
"2111","CROCC",0.698239254303458,0.644681455850325,1
"2112","CROCC2",1,1.04763633178016,1
"2113","CROCCP2",1,1.31381951940108,1
"2114","CROT",1,0,1
"2115","CRP",0.500564971751412,0,1
"2116","CRPPA",0.500564971751412,0,1
"2117","CRTAC1",1,0,1
"2118","CRTC1",1,1.3494126476559,1
"2119","CRTC2",1,0,1
"2120","CRTC3",1,0,1
"2121","CRTC3-AS1",0.500564971751412,0,1
"2122","CRX",1,0,1
"2123","CRY2",0.433333333333333,Inf,1
"2124","CRYAB",1,0,1
"2125","CRYBA1",1,0.876711105248554,1
"2126","CRYBA2",1,1.31381951940108,1
"2127","CRYBB2",0.433333333333333,Inf,1
"2128","CRYBB2P1",0.500564971751412,0,1
"2129","CRYBG1",1,1.31381951940108,1
"2130","CRYBG2",1,0.77549144214432,1
"2131","CRYBG3",0.57673646578141,2.67317690398778,1
"2132","CRYGD",1,0,1
"2133","CRYZ",1,0,1
"2134","CRYZL1",0.433333333333333,Inf,1
"2135","CSAD",0.500564971751412,0,1
"2136","CSDC2",0.500564971751412,0,1
"2137","CSDE1",1,0,1
"2138","CSE1L",1,0,1
"2139","CSF1",0.57673646578141,2.67317690398778,1
"2140","CSF1R",0.433333333333333,Inf,1
"2141","CSF2",1,0,1
"2142","CSF2RB",1,0.979393592905241,1
"2143","CSF3R",1,1.31381951940108,1
"2144","CSGALNACT1",1,0,1
"2145","CSGALNACT2",1,0,1
"2146","CSH1",1,0,1
"2147","CSH2",1,0,1
"2148","CSKMT",1,0,1
"2149","CSMD1",0.507449712199547,1.65973794378288,1
"2150","CSMD2",0.195626021139164,0.317463920394298,1
"2151","CSMD3",0.500564971751412,0,1
"2152","CSNK1D",1,0,1
"2153","CSNK1E",0.433333333333333,Inf,1
"2154","CSNK2A1",0.312399469315393,4.1036705240415,1
"2155","CSNK2A3",0.433333333333333,Inf,1
"2156","CSPG4",0.161903889321943,2.04512993439953,1
"2157","CSPG4P12",1,0,1
"2158","CSPG4P13",0.312399469315393,4.1036705240415,1
"2159","CSPP1",1,1.31381951940108,1
"2160","CSRNP2",1,0,1
"2161","CSRNP3",0.433333333333333,Inf,1
"2162","CSRP2",1,0,1
"2163","CST3",0.500564971751412,0,1
"2164","CST8",0.433333333333333,Inf,1
"2165","CST9LP1",0.433333333333333,Inf,1
"2166","CSTF2",0.433333333333333,Inf,1
"2167","CT62",1,0,1
"2168","CTAG2",0.433333333333333,Inf,1
"2169","CTAGE10P",0.433333333333333,Inf,1
"2170","CTAGE13P",1,0,1
"2171","CTAGE14P",1,0,1
"2172","CTAGE6",1,0,1
"2173","CTAGE7P",1,1.34103617680165,1
"2174","CTAGE9",1,0,1
"2175","CTB-49A3.2",1,0,1
"2176","CTBP1",0.766343470064679,1.32757369673552,1
"2177","CTBP1-AS",0.433333333333333,Inf,1
"2178","CTBP2",0.230869743466352,0.855108504179507,1
"2179","CTBS",0.433333333333333,Inf,1
"2180","CTC1",0.500564971751412,0,1
"2181","CTCF",1,0.779016113660357,1
"2182","CTCFL",0.63228410008071,0.427597555272113,1
"2183","CTDP1",1,0.867700776021095,1
"2184","CTDSP1",1,0.634523665539318,1
"2185","CTDSPL",0.433333333333333,Inf,1
"2186","CTF1",1,0,1
"2187","CTIF",0.63228410008071,0.427597555272113,1
"2188","CTLA4",1,0,1
"2189","CTNNA1",0.315039009954264,4.0561599044175,1
"2190","CTNNA2",0.433333333333333,Inf,1
"2191","CTNNA3",1,0,1
"2192","CTNNB1",0.500564971751412,0,1
"2193","CTNND1",0.63228410008071,0.427597555272113,1
"2194","CTNND2",1,1.08985058835869,1
"2195","CTNS",0.255056179775281,0,1
"2196","CTPS2",1,0,1
"2197","CTRC",0.433333333333333,Inf,1
"2198","CTSA",1,1.31381951940108,1
"2199","CTSB",0.433333333333333,Inf,1
"2200","CTSC",0.500564971751412,0,1
"2201","CTSD",0.315039009954264,4.0561599044175,1
"2202","CTSE",1,0,1
"2203","CTSF",0.63228410008071,0.427597555272113,1
"2204","CTSK",0.500564971751412,0,1
"2205","CTSLP8",1,0,1
"2206","CTSO",1,0,1
"2207","CTSS",0.433333333333333,Inf,1
"2208","CTSV",1,0,1
"2209","CTSZ",0.433333333333333,Inf,1
"2210","CTTN",1,1.31381951940108,1
"2211","CTTNBP2",0.38914945626355,0.318510228240838,1
"2212","CTTNBP2NL",0.500564971751412,0,1
"2213","CTU2",1,0.647765169260659,1
"2214","CUBN",0.500564971751412,0,1
"2215","CUEDC2",1,0,1
"2216","CUL1",1,0,1
"2217","CUL2",0.18361581920904,Inf,1
"2218","CUL4B",0.500564971751412,0,1
"2219","CUL7",0.255056179775281,0,1
"2220","CUL9",1,0.980205724053487,1
"2221","CUX1",1,0.980205724053487,1
"2222","CUX2",0.387140166801184,0.316360683713081,1
"2223","CWC15",0.18361581920904,Inf,1
"2224","CWC22",0.57673646578141,2.67317690398778,1
"2225","CWC25",0.433333333333333,Inf,1
"2226","CWF19L2",0.500564971751412,0,1
"2227","CXCL10",1,0,1
"2228","CXCL16",1,1.31381951940108,1
"2229","CXCL5",0.0609702667463261,0.204601416523632,1
"2230","CXCL6",0.433333333333333,Inf,1
"2231","CXCR3",1,0,1
"2232","CXCR5",0.433333333333333,Inf,1
"2233","CXXC1",0.315039009954264,4.0561599044175,1
"2234","CXXC4",1,1.31381951940108,1
"2235","CXorf58",1,0,1
"2236","CYB561",1,0,1
"2237","CYB5D1",0.567590601131151,1.43546646833101,1
"2238","CYB5D2",1,0,1
"2239","CYB5R1",0.433333333333333,Inf,1
"2240","CYB5R2",0.65130388800757,2.00849326933842,1
"2241","CYB5R4",1,1.31381951940108,1
"2242","CYB5RL",1,0,1
"2243","CYBA",0.6967859895718,0.642295549122433,1
"2244","CYFIP1",0.433333333333333,Inf,1
"2245","CYFIP2",0.38914945626355,0.318510228240838,1
"2246","CYGB",1,0,1
"2247","CYHR1",0.396905313644814,2.76805649094109,1
"2248","CYLD",0.471503494834277,0.42622096925362,1
"2249","CYP11A1",1,1.31381951940108,1
"2250","CYP11B1",1,0.868549742946098,1
"2251","CYP11B2",1,1.31689955794201,1
"2252","CYP17A1",0.18361581920904,Inf,1
"2253","CYP19A1",1,1.31381951940108,1
"2254","CYP1A2",1,0,1
"2255","CYP1B1",0.433333333333333,Inf,1
"2256","CYP21A1P",1,1.32043730154981,1
"2257","CYP21A2",0.38914945626355,0.318510228240838,1
"2258","CYP26A1",1,0,1
"2259","CYP26B1",1,1.31689955794201,1
"2260","CYP26C1",1,0,1
"2261","CYP27A1",0.433333333333333,Inf,1
"2262","CYP27C1",0.500564971751412,0,1
"2263","CYP2A13",0.197802902295862,2.54294860093363,1
"2264","CYP2A6",0.000992173792100414,0.163654138294818,0.823575116999922
"2265","CYP2A7",0.250847457627119,0,1
"2266","CYP2A7P1",0.433333333333333,Inf,1
"2267","CYP2C8",1,0,1
"2268","CYP2D6",1,0.861820455407964,1
"2269","CYP2D7",0.376839234263332,0.305334529848471,1
"2270","CYP2E1",1,1.31381951940108,1
"2271","CYP2F1",1,0,1
"2272","CYP2G1P",0.63228410008071,0.427597555272113,1
"2273","CYP2S1",1,0,1
"2274","CYP2U1",1,0,1
"2275","CYP2W1",0.255056179775281,0,1
"2276","CYP3A4",1,0,1
"2277","CYP3A7",1,0,1
"2278","CYP46A1",0.433333333333333,Inf,1
"2279","CYP4A11",1,1.31381951940108,1
"2280","CYP4A22",0.75663046637623,1.35886503418629,1
"2281","CYP4B1",1,1.31381951940108,1
"2282","CYP4F2",1,0,1
"2283","CYP4F22",1,0,1
"2284","CYP4F24P",1,0,1
"2285","CYP4F3",1,1.31381951940108,1
"2286","CYP4V2",0.433333333333333,Inf,1
"2287","CYP4Z2P",1,0,1
"2288","CYP7B1",0.433333333333333,Inf,1
"2289","CYP8B1",1,1.31381951940108,1
"2290","CYRIA",1,0,1
"2291","CYRIB",1,0,1
"2292","CYSLTR1",1,0,1
"2293","CYSRT1",1,1.32043730154981,1
"2294","CYTH2",1,1.31381951940108,1
"2295","CYTH4",1,1.31381951940108,1
"2296","CZIB",0.18361581920904,Inf,1
"2297","D2HGDH",0.500564971751412,0,1
"2298","DAAM1",1,1.31381951940108,1
"2299","DAAM2",0.63228410008071,0.427597555272113,1
"2300","DAB1",0.57673646578141,2.67317690398778,1
"2301","DAB2",1,0,1
"2302","DAB2IP",1,0.778188502191049,1
"2303","DACH1",0.433333333333333,Inf,1
"2304","DACT1",1,0,1
"2305","DACT2",1,0,1
"2306","DAD1",0.433333333333333,Inf,1
"2307","DAG1",1,0,1
"2308","DAGLA",1,0.647765169260659,1
"2309","DAGLB",0.433333333333333,Inf,1
"2310","DALRD3",0.18361581920904,Inf,1
"2311","DAO",0.500564971751412,0,1
"2312","DAP3",0.433333333333333,Inf,1
"2313","DAPK1",0.255056179775281,0,1
"2314","DAPK3",0.500564971751412,0,1
"2315","DARS1",0.18361581920904,Inf,1
"2316","DARS2",1,0,1
"2317","DAXX",0.142165308839756,0.210497471535796,1
"2318","DAZAP1",0.433333333333333,Inf,1
"2319","DAZL",1,0,1
"2320","DBF4B",0.701348801236613,0.513889186605351,1
"2321","DBH",0.433333333333333,Inf,1
"2322","DBI",1,0.868549742946098,1
"2323","DBN1",0.57673646578141,2.67317690398778,1
"2324","DBNDD2",1,0.759993295798159,1
"2325","DBNL",0.500564971751412,0,1
"2326","DBR1",1,1.32901056950411,1
"2327","DCAF1",0.18361581920904,Inf,1
"2328","DCAF11",1,0,1
"2329","DCAF12",0.433333333333333,Inf,1
"2330","DCAF12L2",0.500564971751412,0,1
"2331","DCAF13",1,0,1
"2332","DCAF17",1,1.31381951940108,1
"2333","DCAF4",1,0,1
"2334","DCAF6",0.500564971751412,0,1
"2335","DCAF8L1",1,0,1
"2336","DCAF8L2",0.433333333333333,Inf,1
"2337","DCAKD",0.500564971751412,0,1
"2338","DCBLD1",1,0,1
"2339","DCBLD2",1,1.31381951940108,1
"2340","DCC",1,0.647765169260659,1
"2341","DCDC1",1,0,1
"2342","DCDC2",0.433333333333333,Inf,1
"2343","DCDC2B",1,0,1
"2344","DCHS1",0.520375035292526,1.34611201687598,1
"2345","DCHS2",0.255056179775281,0,1
"2346","DCK",0.433333333333333,Inf,1
"2347","DCLK1",0.500564971751412,0,1
"2348","DCLK3",0.694321871299426,0.638230361509328,1
"2349","DCLRE1A",0.433333333333333,Inf,1
"2350","DCLRE1C",0.500564971751412,0,1
"2351","DCLRE1CP1",0.433333333333333,Inf,1
"2352","DCP1B",0.0142485986423733,3.58295038111196,1
"2353","DCST1",0.500564971751412,0,1
"2354","DCTD",1,0,1
"2355","DCTN1",0.0694073747765023,0,1
"2356","DCTN2",1,1.02478063611086,1
"2357","DCTN3",1,0,1
"2358","DCUN1D1",1,0,1
"2359","DCX",0.630252544820542,0.42475024515409,1
"2360","DCXR",0.57673646578141,2.67317690398778,1
"2361","DDAH2",0.500564971751412,0,1
"2362","DDB1",1,0,1
"2363","DDB2",0.433333333333333,Inf,1
"2364","DDC",0.500564971751412,0,1
"2365","DDHD1",1,0.647765169260659,1
"2366","DDI2",0.433333333333333,Inf,1
"2367","DDIT3",1,1.31381951940108,1
"2368","DDOST",1,0,1
"2369","DDR1",1,0,1
"2370","DDR2",1,0,1
"2371","DDX1",0.18361581920904,Inf,1
"2372","DDX10",0.388169430003999,2.85719506484371,1
"2373","DDX11",0.442090719344594,1.35138954963874,1
"2374","DDX11L10",0.376839234263332,0.305334529848471,1
"2375","DDX11L17",0.433333333333333,Inf,1
"2376","DDX11L8",0.255056179775281,0,1
"2377","DDX12P",0.654143353885352,1.23740176394501,1
"2378","DDX19A",1,0.9799699578271,1
"2379","DDX19B",0.18361581920904,Inf,1
"2380","DDX20",1,1.31381951940108,1
"2381","DDX23",1,0.647765169260659,1
"2382","DDX24",1,1.31381951940108,1
"2383","DDX27",1,1.31381951940108,1
"2384","DDX28",1,0,1
"2385","DDX31",1,0,1
"2386","DDX39A",0.500564971751412,0,1
"2387","DDX39B",1,0,1
"2388","DDX3X",0.701348801236613,0.513889186605351,1
"2389","DDX3Y",1,0.759993295798159,1
"2390","DDX41",1,0,1
"2391","DDX42",0.500564971751412,0,1
"2392","DDX49",1,1.31381951940108,1
"2393","DDX50",0.500564971751412,0,1
"2394","DDX54",0.500564971751412,0,1
"2395","DDX56",0.433333333333333,Inf,1
"2396","DDX60L",1,1.31689955794201,1
"2397","DEAF1",0.255056179775281,0,1
"2398","DECR2",0.500564971751412,0,1
"2399","DEF8",1,0,1
"2400","DEFA4",0.433333333333333,Inf,1
"2401","DEFB123",1,0,1
"2402","DEFB125",0.433333333333333,Inf,1
"2403","DEFB132",1,0.644595148149946,1
"2404","DELEC1",0.433333333333333,Inf,1
"2405","DENND10P1",1,0,1
"2406","DENND1A",1,0,1
"2407","DENND1B",1,1.31381951940108,1
"2408","DENND1C",1,0,1
"2409","DENND2A",1,0,1
"2410","DENND2B",0.468771660889573,1.77793998505734,1
"2411","DENND2D",0.433333333333333,Inf,1
"2412","DENND3",1,0.647765169260659,1
"2413","DENND4B",0.522660135196731,0.551094318245911,1
"2414","DENND4C",0.500564971751412,0,1
"2415","DENND5A",1,0,1
"2416","DENND6B",1,1.31381951940108,1
"2417","DEPDC5",1,0,1
"2418","DEPDC7",1,0,1
"2419","DEPP1",1,0,1
"2420","DERA",1,1.31381951940108,1
"2421","DERL1",0.433333333333333,Inf,1
"2422","DERL2",1,1.31381951940108,1
"2423","DERL3",1,1.31381951940108,1
"2424","DES",0.433333333333333,Inf,1
"2425","DESI1",0.0777919645897174,Inf,1
"2426","DET1",1,0,1
"2427","DEUP1",1,0,1
"2428","DFFB",0.57673646578141,2.67317690398778,1
"2429","DGAT1",0.602456587009971,0.70728089107252,1
"2430","DGCR11",0.433333333333333,Inf,1
"2431","DGCR2",1,0.647765169260659,1
"2432","DGCR8",0.18361581920904,Inf,1
"2433","DGKA",0.500564971751412,0,1
"2434","DGKB",0.433333333333333,Inf,1
"2435","DGKD",0.0777919645897174,Inf,1
"2436","DGKE",1,0,1
"2437","DGKI",0.57673646578141,2.67317690398778,1
"2438","DGKZ",0.778933216494708,0.805752550993469,1
"2439","DGLUCY",1,1.31381951940108,1
"2440","DGUOK",1,0,1
"2441","DHCR24",1,1.31381951940108,1
"2442","DHDH",1,1.31381951940108,1
"2443","DHH",0.433333333333333,Inf,1
"2444","DHODH",0.433333333333333,Inf,1
"2445","DHRS1",1,1.31381951940108,1
"2446","DHRS11",1,0,1
"2447","DHRS13",0.500564971751412,0,1
"2448","DHRS3",1,1.31381951940108,1
"2449","DHRS4",0.137748586024448,6.65569208171673,1
"2450","DHRS4-AS1",0.433333333333333,Inf,1
"2451","DHRS4L2",1,0,1
"2452","DHRS7",0.18361581920904,Inf,1
"2453","DHRS7B",1,0,1
"2454","DHRS9",1,0,1
"2455","DHTKD1",0.652735649793662,1.99868115647313,1
"2456","DHX15",1,0,1
"2457","DHX16",0.500564971751412,0,1
"2458","DHX29",1,0,1
"2459","DHX30",0.630252544820542,0.42475024515409,1
"2460","DHX32",1,0,1
"2461","DHX33",1,0,1
"2462","DHX34",0.500564971751412,0,1
"2463","DHX35",1,0,1
"2464","DHX37",0.315039009954264,4.0561599044175,1
"2465","DHX38",0.500564971751412,0,1
"2466","DHX57",1,0,1
"2467","DHX58",1,0.647765169260659,1
"2468","DHX8",0.500564971751412,0,1
"2469","DHX9",1,1.31381951940108,1
"2470","DIAPH1",0.433333333333333,Inf,1
"2471","DIAPH3",1,0,1
"2472","DICER1",0.815150909578454,1.18325628449861,1
"2473","DIDO1",1,0.868549742946098,1
"2474","DIMT1",0.573758036236119,2.70412427824264,1
"2475","DIO1",0.433333333333333,Inf,1
"2476","DIO2",1,0,1
"2477","DIO3",1,0,1
"2478","DIO3OS",1,0,1
"2479","DIP2A",1,1.31381951940108,1
"2480","DIP2B",1,1.31381951940108,1
"2481","DIP2C",1,0.856179757096577,1
"2482","DIP2C-AS1",1,0.647765169260659,1
"2483","DIPK1B",0.500564971751412,0,1
"2484","DIPK2A",1,0,1
"2485","DIRAS1",0.500564971751412,0,1
"2486","DIRAS2",0.433333333333333,Inf,1
"2487","DIRC1",0.433333333333333,Inf,1
"2488","DIRC3",0.433333333333333,Inf,1
"2489","DIS3",0.469810231408819,1.77281045664939,1
"2490","DIS3L",0.57673646578141,2.67317690398778,1
